,delay,trial,model,direction,gap
12898,3,224,TE,Independence,0.0027648701916767127
12899,3,224,LZP,Independence,27.0
12900,3,225,DPE,X -> Y,0.08870783704333007
12901,3,225,GC,Independence,0.08440835233671751
12902,3,225,TE,Y -> X,0.009383883762278951
12903,3,225,LZP,Independence,22.0
12904,3,226,DPE,X -> Y,0.04882459085544614
12905,3,226,GC,Y -> X,0.3955278991824677
12906,3,226,TE,Y -> X,0.0072099670339120965
12907,3,226,LZP,X -> Y,25.0
12908,3,227,DPE,X -> Y,0.04642455273847047
12909,3,227,GC,Independence,0.3419561387050021
12910,3,227,TE,Independence,0.0019283136889089772
12911,3,227,LZP,X -> Y,28.0
12912,3,228,DPE,X -> Y,0.07473805739152196
12913,3,228,GC,Independence,0.02657985890183112
12914,3,228,TE,Independence,0.004106675129906711
12915,3,228,LZP,X -> Y,38.0
12916,3,229,DPE,X -> Y,0.0592161446918477
12917,3,229,GC,Independence,0.4280402244482444
12918,3,229,TE,Independence,0.0028941569484774205
12919,3,229,LZP,Independence,23.0
12920,3,230,DPE,X -> Y,0.0627160594360355
12921,3,230,GC,Independence,0.1255876543545956
12922,3,230,TE,Independence,0.0029728689511560533
12923,3,230,LZP,X -> Y,29.0
12924,3,231,DPE,X -> Y,0.06944113214381968
12925,3,231,GC,Independence,0.16655419978343544
12926,3,231,TE,Independence,0.002910507397036883
12927,3,231,LZP,Independence,28.0
12928,3,232,DPE,X -> Y,0.05785586918659863
12929,3,232,GC,Y -> X,0.04644151435880696
12930,3,232,TE,Y -> X,0.007036243361335485
12931,3,232,LZP,Independence,29.0
12932,3,233,DPE,X -> Y,0.07619936769215278
12933,3,233,GC,Independence,0.24606224759462425
12934,3,233,TE,Independence,0.003671328998952484
12935,3,233,LZP,X -> Y,28.0
12936,3,234,DPE,X -> Y,0.05622548084339183
12937,3,234,GC,Independence,0.591756152815782
12938,3,234,TE,Y -> X,0.004839949035968863
12939,3,234,LZP,Independence,22.0
12940,3,235,DPE,X -> Y,0.06652575556019491
12941,3,235,GC,Independence,0.2874405474146988
12942,3,235,TE,Y -> X,0.009208743698257292
12943,3,235,LZP,X -> Y,31.0
12944,3,236,DPE,X -> Y,0.0709163184856203
12945,3,236,GC,X -> Y,0.6816297010082941
12946,3,236,TE,Y -> X,0.010775827614396539
12947,3,236,LZP,Independence,31.0
12948,3,237,DPE,X -> Y,0.07279435115207622
12949,3,237,GC,X -> Y,0.5475169521377629
12950,3,237,TE,Independence,0.00017183197330025149
12951,3,237,LZP,X -> Y,29.0
12952,3,238,DPE,X -> Y,0.05216667112566132
12953,3,238,GC,Independence,0.3202669672394082
12954,3,238,TE,Independence,0.001303750159813172
12955,3,238,LZP,Independence,19.0
12956,3,239,DPE,X -> Y,0.07469292448349875
12957,3,239,GC,Independence,0.16611503907499625
12958,3,239,TE,Y -> X,0.003729866642645435
12959,3,239,LZP,Independence,25.0
12960,3,240,DPE,X -> Y,0.058037683300268005
12961,3,240,GC,Independence,0.01989718511201144
12962,3,240,TE,Independence,0.0013077645357491862
12963,3,240,LZP,X -> Y,31.0
12964,3,241,DPE,X -> Y,0.05685964576477749
12965,3,241,GC,Independence,0.764933710828321
12966,3,241,TE,Y -> X,0.005532202700017762
12967,3,241,LZP,X -> Y,29.0
12968,3,242,DPE,X -> Y,0.07301593062808165
12969,3,242,GC,Independence,0.1965016108831925
12970,3,242,TE,Y -> X,0.006809218806585777
12971,3,242,LZP,Independence,27.0
12972,3,243,DPE,X -> Y,0.06924448834939137
12973,3,243,GC,Y -> X,0.2582303226962796
12974,3,243,TE,Y -> X,0.014230964569283897
12975,3,243,LZP,Independence,21.0
12976,3,244,DPE,X -> Y,0.0669453216317509
12977,3,244,GC,X -> Y,0.8198382493940819
12978,3,244,TE,Y -> X,0.004183981925984675
12979,3,244,LZP,X -> Y,31.0
12980,3,245,DPE,X -> Y,0.08071158331287548
12981,3,245,GC,Independence,0.6174095287000066
12982,3,245,TE,Independence,0.0038253410069865
12983,3,245,LZP,Independence,26.0
12984,3,246,DPE,X -> Y,0.07091833160827972
12985,3,246,GC,Y -> X,0.2918343798731441
12986,3,246,TE,Y -> X,0.007290775733925407
12987,3,246,LZP,X -> Y,34.0
12988,3,247,DPE,X -> Y,0.067253288446653
12989,3,247,GC,Independence,0.0605679729690068
12990,3,247,TE,Independence,0.004253328786705071
12991,3,247,LZP,Independence,26.0
12992,3,248,DPE,X -> Y,0.053491408694416355
12993,3,248,GC,Independence,0.4376917900703174
12994,3,248,TE,Y -> X,0.0037376737827238063
12995,3,248,LZP,Independence,23.0
12996,3,249,DPE,X -> Y,0.04987328311627997
12997,3,249,GC,Independence,0.022805359845302676
12998,3,249,TE,Independence,0.0005353891859787626
12999,3,249,LZP,Independence,19.0
13000,3,250,DPE,X -> Y,0.0857185259886822
13001,3,250,GC,Independence,0.2310669375017138
13002,3,250,TE,Y -> X,0.00387590924201821
13003,3,250,LZP,Independence,27.0
13004,3,251,DPE,X -> Y,0.07049287909397944
13005,3,251,GC,X -> Y,0.8143872663811726
13006,3,251,TE,Independence,0.0002433141540513651
13007,3,251,LZP,Independence,26.0
13008,3,252,DPE,X -> Y,0.04596106946078666
13009,3,252,GC,Independence,0.009981830432301997
13010,3,252,TE,Y -> X,0.0068478290669785735
13011,3,252,LZP,Independence,25.0
13012,3,253,DPE,X -> Y,0.05244252244955388
13013,3,253,GC,Independence,0.049555908395795156
13014,3,253,TE,Y -> X,0.004083042612268502
13015,3,253,LZP,Independence,25.0
13016,3,254,DPE,X -> Y,0.08033719671588829
13017,3,254,GC,Independence,0.5605795147387225
13018,3,254,TE,Y -> X,0.00610755477266369
13019,3,254,LZP,X -> Y,30.0
13020,3,255,DPE,X -> Y,0.05649782301987702
13021,3,255,GC,Independence,0.6586010998571009
13022,3,255,TE,Y -> X,0.005698430180918751
13023,3,255,LZP,X -> Y,25.0
13024,3,256,DPE,X -> Y,0.08578489948847581
13025,3,256,GC,X -> Y,0.12145370405450853
13026,3,256,TE,Y -> X,0.004325380200922243
13027,3,256,LZP,Independence,22.0
13028,3,257,DPE,X -> Y,0.06082620429186693
13029,3,257,GC,Independence,0.005577783488688592
13030,3,257,TE,Y -> X,0.0133031933371886
13031,3,257,LZP,Independence,27.0
13032,3,258,DPE,X -> Y,0.05968962488621092
13033,3,258,GC,Y -> X,0.044683032174719306
13034,3,258,TE,Y -> X,0.006266436870446506
13035,3,258,LZP,Independence,23.0
13036,3,259,DPE,X -> Y,0.0576183540301377
13037,3,259,GC,Independence,0.196059499304729
13038,3,259,TE,Independence,0.0020705737149160682
13039,3,259,LZP,Independence,23.0
13040,3,260,DPE,X -> Y,0.05750697617270592
13041,3,260,GC,Independence,0.2784743683450785
13042,3,260,TE,Y -> X,0.011579213951691893
13043,3,260,LZP,Independence,19.0
13044,3,261,DPE,X -> Y,0.05932954865963428
13045,3,261,GC,Independence,0.14203520306335665
13046,3,261,TE,Y -> X,0.012825883291193368
13047,3,261,LZP,Independence,27.0
13048,3,262,DPE,X -> Y,0.0581526728756638
13049,3,262,GC,Independence,0.08101138814327945
13050,3,262,TE,Y -> X,0.004435216450457073
13051,3,262,LZP,Independence,23.0
13052,3,263,DPE,X -> Y,0.08610002346392859
13053,3,263,GC,Independence,0.10895769415827627
13054,3,263,TE,Y -> X,0.012739852324669834
13055,3,263,LZP,Independence,29.0
13056,3,264,DPE,X -> Y,0.05776370195006685
13057,3,264,GC,Independence,0.33634659629343644
13058,3,264,TE,Y -> X,0.0067049693591912565
13059,3,264,LZP,Independence,24.0
13060,3,265,DPE,X -> Y,0.060219059691187876
13061,3,265,GC,Independence,0.022990582407904636
13062,3,265,TE,Independence,0.002407488224988666
13063,3,265,LZP,Independence,22.0
13064,3,266,DPE,X -> Y,0.057071268908305176
13065,3,266,GC,Independence,0.026561691239064156
13066,3,266,TE,Independence,0.004352556061490524
13067,3,266,LZP,Independence,25.0
13068,3,267,DPE,X -> Y,0.0651224747260582
13069,3,267,GC,Independence,0.6476055132555254
13070,3,267,TE,Independence,0.003792710354599917
13071,3,267,LZP,Independence,25.0
13072,3,268,DPE,X -> Y,0.06972448672017745
13073,3,268,GC,Independence,0.8231468973988617
13074,3,268,TE,Independence,0.0035793483230433724
13075,3,268,LZP,Independence,26.0
13076,3,269,DPE,X -> Y,0.0624000541130571
13077,3,269,GC,Independence,0.10865247582814563
13078,3,269,TE,Y -> X,0.006825143210844121
13079,3,269,LZP,Independence,24.0
13080,3,270,DPE,X -> Y,0.08043512524327684
13081,3,270,GC,Independence,0.655596408597195
13082,3,270,TE,Independence,0.0039533862405757205
13083,3,270,LZP,X -> Y,38.0
13084,3,271,DPE,X -> Y,0.052181181074592506
13085,3,271,GC,Independence,0.25906742539044475
13086,3,271,TE,Independence,0.002761603853839536
13087,3,271,LZP,Independence,22.0
13088,3,272,DPE,X -> Y,0.07165205855796367
13089,3,272,GC,Independence,0.12886596533334246
13090,3,272,TE,Y -> X,0.007618535524001181
13091,3,272,LZP,Independence,23.0
13092,3,273,DPE,X -> Y,0.05768612743821518
13093,3,273,GC,X -> Y,0.7763435148001595
13094,3,273,TE,Independence,0.0033823014547416214
13095,3,273,LZP,X -> Y,34.0
13096,3,274,DPE,X -> Y,0.059624697371300384
13097,3,274,GC,Independence,0.23213573643029256
13098,3,274,TE,Independence,0.00035741748123586925
13099,3,274,LZP,Independence,27.0
13100,3,275,DPE,X -> Y,0.07188964823911351
13101,3,275,GC,Independence,0.145921502047436
13102,3,275,TE,Independence,0.0026801169600898017
13103,3,275,LZP,X -> Y,33.0
13104,3,276,DPE,X -> Y,0.05430147164819262
13105,3,276,GC,Independence,0.17985722282726102
13106,3,276,TE,Y -> X,0.008345216631644751
13107,3,276,LZP,Independence,21.0
13108,3,277,DPE,X -> Y,0.07084418771167596
13109,3,277,GC,Independence,0.22701376183359134
13110,3,277,TE,Y -> X,0.0071462236649394405
13111,3,277,LZP,Independence,29.0
13112,3,278,DPE,X -> Y,0.05423108634310821
13113,3,278,GC,Independence,0.014979621630804667
13114,3,278,TE,Y -> X,0.01027495368654908
13115,3,278,LZP,Independence,24.0
13116,3,279,DPE,X -> Y,0.07093531799460448
13117,3,279,GC,X -> Y,0.4679452414325066
13118,3,279,TE,Independence,0.0037272050474470766
13119,3,279,LZP,X -> Y,40.0
13120,3,280,DPE,X -> Y,0.054411625268403443
13121,3,280,GC,X -> Y,0.8333902597829475
13122,3,280,TE,Independence,0.0012067606304184877
13123,3,280,LZP,X -> Y,29.0
13124,3,281,DPE,X -> Y,0.07447864368686746
13125,3,281,GC,Independence,0.32740550763974
13126,3,281,TE,Independence,0.0013918288996673887
13127,3,281,LZP,Independence,27.0
13128,3,282,DPE,X -> Y,0.06670246048041581
13129,3,282,GC,Independence,0.130095144248436
13130,3,282,TE,Y -> X,0.009795136417550183
13131,3,282,LZP,X -> Y,31.0
13132,3,283,DPE,X -> Y,0.07102781828226787
13133,3,283,GC,Independence,0.19798761249756128
13134,3,283,TE,Independence,0.0039915613766068605
13135,3,283,LZP,Independence,29.0
13136,3,284,DPE,X -> Y,0.07484489105711323
13137,3,284,GC,Independence,0.19591378180810634
13138,3,284,TE,Y -> X,0.009373546681138866
13139,3,284,LZP,Independence,22.0
13140,3,285,DPE,X -> Y,0.07614042901081368
13141,3,285,GC,Independence,0.06610685821293072
13142,3,285,TE,Independence,0.0025221804117077995
13143,3,285,LZP,X -> Y,37.0
13144,3,286,DPE,X -> Y,0.0736775787980247
13145,3,286,GC,Independence,0.07529887277426839
13146,3,286,TE,Y -> X,0.005869036853495072
13147,3,286,LZP,X -> Y,27.0
13148,3,287,DPE,X -> Y,0.07765121237877363
13149,3,287,GC,Y -> X,0.1361735369870843
13150,3,287,TE,Y -> X,0.009381485996515117
13151,3,287,LZP,Independence,24.0
13152,3,288,DPE,X -> Y,0.07109770384065958
13153,3,288,GC,Independence,0.03227444764003767
13154,3,288,TE,Independence,0.000268386633498902
13155,3,288,LZP,Independence,30.0
13156,3,289,DPE,X -> Y,0.07761334003104517
13157,3,289,GC,Independence,0.6058776776397956
13158,3,289,TE,Y -> X,0.006720373663950333
13159,3,289,LZP,Independence,24.0
13160,3,290,DPE,X -> Y,0.0763607283082165
13161,3,290,GC,Independence,0.5404173161720576
13162,3,290,TE,Independence,0.003620628808463869
13163,3,290,LZP,Independence,22.0
13164,3,291,DPE,X -> Y,0.07824340628307437
13165,3,291,GC,Independence,0.11855004763604149
13166,3,291,TE,Independence,0.002848596685454671
13167,3,291,LZP,Independence,28.0
13168,3,292,DPE,X -> Y,0.07760616525521745
13169,3,292,GC,Independence,0.03419848555687688
13170,3,292,TE,Y -> X,0.004628909471138915
13171,3,292,LZP,X -> Y,32.0
13172,3,293,DPE,X -> Y,0.07255793884083504
13173,3,293,GC,Independence,0.3145328456229626
13174,3,293,TE,Y -> X,0.007221360665460864
13175,3,293,LZP,Independence,22.0
13176,3,294,DPE,X -> Y,0.06587499496636326
13177,3,294,GC,Independence,0.038911005965322015
13178,3,294,TE,Independence,0.0010813539420540584
13179,3,294,LZP,Independence,25.0
13180,3,295,DPE,X -> Y,0.06141970948515677
13181,3,295,GC,Independence,0.561899400441764
13182,3,295,TE,Independence,0.0017820067683243146
13183,3,295,LZP,Independence,23.0
13184,3,296,DPE,X -> Y,0.06748678885162887
13185,3,296,GC,Independence,0.12264191329643422
13186,3,296,TE,Y -> X,0.009437385279490366
13187,3,296,LZP,Independence,28.0
13188,3,297,DPE,X -> Y,0.06324067040888154
13189,3,297,GC,Independence,0.5013263972170469
13190,3,297,TE,Independence,0.002141464184759474
13191,3,297,LZP,Independence,20.0
13192,3,298,DPE,X -> Y,0.06641286952007147
13193,3,298,GC,Independence,0.22529126406640632
13194,3,298,TE,Y -> X,0.005961627514273776
13195,3,298,LZP,Independence,23.0
13196,3,299,DPE,X -> Y,0.06014122532452151
13197,3,299,GC,Independence,0.022380171484790434
13198,3,299,TE,Y -> X,0.00495210411838889
13199,3,299,LZP,X -> Y,29.0
13200,3,300,DPE,X -> Y,0.07649329091677975
13201,3,300,GC,Independence,0.327144326712478
13202,3,300,TE,Y -> X,0.007572700029452525
13203,3,300,LZP,X -> Y,30.0
13204,3,301,DPE,X -> Y,0.07343833164555863
13205,3,301,GC,Independence,0.7476855174608456
13206,3,301,TE,Independence,0.0017588663159004148
13207,3,301,LZP,Independence,24.0
13208,3,302,DPE,X -> Y,0.06583199632381845
13209,3,302,GC,Independence,0.8545512291691009
13210,3,302,TE,Independence,0.003976882443258797
13211,3,302,LZP,X -> Y,29.0
13212,3,303,DPE,X -> Y,0.07732429904419752
13213,3,303,GC,Independence,0.07437851062340395
13214,3,303,TE,Y -> X,0.006239986340835887
13215,3,303,LZP,Independence,28.0
13216,3,304,DPE,X -> Y,0.07971242103761958
13217,3,304,GC,Independence,0.029930873569664382
13218,3,304,TE,Y -> X,0.005921837969122645
13219,3,304,LZP,X -> Y,28.0
13220,3,305,DPE,X -> Y,0.04966062275608155
13221,3,305,GC,Independence,0.40090025951826985
13222,3,305,TE,Independence,6.436825065310459e-05
13223,3,305,LZP,Independence,25.0
13224,3,306,DPE,X -> Y,0.05445602530828462
13225,3,306,GC,Independence,0.815642667919223
13226,3,306,TE,Y -> X,0.009576180533299982
13227,3,306,LZP,Independence,24.0
13228,3,307,DPE,X -> Y,0.05525534409446462
13229,3,307,GC,Independence,0.1673812992706808
13230,3,307,TE,Y -> X,0.010846036366850059
13231,3,307,LZP,Independence,23.0
13232,3,308,DPE,X -> Y,0.07004366863112582
13233,3,308,GC,Independence,0.02183493762870664
13234,3,308,TE,Y -> X,0.007649126177863588
13235,3,308,LZP,Independence,23.0
13236,3,309,DPE,X -> Y,0.07955284237524755
13237,3,309,GC,Independence,0.5504412748404417
13238,3,309,TE,Independence,4.736054032171942e-05
13239,3,309,LZP,Independence,25.0
13240,3,310,DPE,X -> Y,0.049163340424937196
13241,3,310,GC,Independence,0.0005628747829536456
13242,3,310,TE,Y -> X,0.0037638838150085693
13243,3,310,LZP,Independence,24.0
13244,3,311,DPE,X -> Y,0.05993989903511007
13245,3,311,GC,Independence,0.1089472130334789
13246,3,311,TE,Independence,0.001593156745179459
13247,3,311,LZP,X -> Y,28.0
13248,3,312,DPE,X -> Y,0.04911235810279668
13249,3,312,GC,Independence,0.22968576154561418
13250,3,312,TE,Independence,0.004325669308814279
13251,3,312,LZP,X -> Y,30.0
13252,3,313,DPE,X -> Y,0.05913015465241867
13253,3,313,GC,Independence,0.3711475421214413
13254,3,313,TE,Y -> X,0.008584904396813715
13255,3,313,LZP,X -> Y,29.0
13256,3,314,DPE,X -> Y,0.0643416878041621
13257,3,314,GC,Independence,0.5036998689732224
13258,3,314,TE,Independence,0.002808724451103048
13259,3,314,LZP,Independence,27.0
13260,3,315,DPE,X -> Y,0.06715743746334576
13261,3,315,GC,Independence,0.09801612175302166
13262,3,315,TE,Y -> X,0.005973146430757888
13263,3,315,LZP,X -> Y,25.0
13264,3,316,DPE,X -> Y,0.07044760557179006
13265,3,316,GC,Independence,0.010416144483712045
13266,3,316,TE,Y -> X,0.005963848649280543
13267,3,316,LZP,Independence,25.0
13268,3,317,DPE,X -> Y,0.05289614611627677
13269,3,317,GC,Independence,0.4810871756217038
13270,3,317,TE,Y -> X,0.004155216817094591
13271,3,317,LZP,Independence,23.0
13272,3,318,DPE,X -> Y,0.08794811819968817
13273,3,318,GC,Independence,0.4610960304294876
13274,3,318,TE,Independence,0.002722094744648399
13275,3,318,LZP,Independence,28.0
13276,3,319,DPE,X -> Y,0.06806304897494188
13277,3,319,GC,Independence,0.12948122662186878
13278,3,319,TE,Independence,0.0024991996036050398
13279,3,319,LZP,Independence,20.0
13280,3,320,DPE,X -> Y,0.06127313226054881
13281,3,320,GC,Independence,0.5318211614250321
13282,3,320,TE,Independence,0.003777337355625525
13283,3,320,LZP,Independence,27.0
13284,3,321,DPE,X -> Y,0.05305912788026035
13285,3,321,GC,Independence,0.48203633975357674
13286,3,321,TE,Independence,0.00010623436540300427
13287,3,321,LZP,Independence,22.0
13288,3,322,DPE,X -> Y,0.0799356959887962
13289,3,322,GC,Independence,0.3356729637527592
13290,3,322,TE,Independence,0.003095002423417719
13291,3,322,LZP,X -> Y,32.0
13292,3,323,DPE,X -> Y,0.06906154025240208
13293,3,323,GC,Independence,0.07941137865436612
13294,3,323,TE,Y -> X,0.004862686237693089
13295,3,323,LZP,Independence,27.0
13296,3,324,DPE,X -> Y,0.06794107086760433
13297,3,324,GC,Independence,0.4182695657008451
13298,3,324,TE,Y -> X,0.007370051605844559
13299,3,324,LZP,Independence,26.0
13300,3,325,DPE,X -> Y,0.05822075483078758
13301,3,325,GC,Y -> X,0.3946001681022225
13302,3,325,TE,Y -> X,0.011411828216212512
13303,3,325,LZP,X -> Y,28.0
13304,3,326,DPE,X -> Y,0.0699154818828544
13305,3,326,GC,Independence,0.5929009710343365
13306,3,326,TE,Y -> X,0.0047914965668769665
13307,3,326,LZP,Independence,28.0
13308,3,327,DPE,X -> Y,0.07541750988368756
13309,3,327,GC,Independence,0.26876298374082985
13310,3,327,TE,Independence,0.0016321258000427032
13311,3,327,LZP,X -> Y,29.0
13312,3,328,DPE,X -> Y,0.0788732553164557
13313,3,328,GC,Independence,0.3131523221118646
13314,3,328,TE,Y -> X,0.015637864120388967
13315,3,328,LZP,X -> Y,29.0
13316,3,329,DPE,X -> Y,0.06938654841641384
13317,3,329,GC,Independence,0.20202295786438262
13318,3,329,TE,Y -> X,0.010106453275389008
13319,3,329,LZP,Independence,26.0
13320,3,330,DPE,X -> Y,0.07235692755172127
13321,3,330,GC,Independence,0.020574417336607947
13322,3,330,TE,Independence,0.003745108795567494
13323,3,330,LZP,Independence,28.0
13324,3,331,DPE,X -> Y,0.06767741980198894
13325,3,331,GC,Independence,0.17315293349096939
13326,3,331,TE,Y -> X,0.00921824509636152
13327,3,331,LZP,Independence,25.0
13328,3,332,DPE,X -> Y,0.06168022434179762
13329,3,332,GC,Independence,0.32546799868169507
13330,3,332,TE,Independence,0.0030437190488487786
13331,3,332,LZP,Independence,22.0
13332,3,333,DPE,X -> Y,0.08774575495401457
13333,3,333,GC,Independence,0.02887695079944766
13334,3,333,TE,Independence,0.004033893287295998
13335,3,333,LZP,Independence,21.0
13336,3,334,DPE,X -> Y,0.05723627139106717
13337,3,334,GC,Independence,0.5489431835840515
13338,3,334,TE,Y -> X,0.004986030826223399
13339,3,334,LZP,X -> Y,27.0
13340,3,335,DPE,X -> Y,0.07238807883201603
13341,3,335,GC,Independence,0.06340566025410643
13342,3,335,TE,Independence,0.0014521371309881796
13343,3,335,LZP,Independence,28.0
13344,3,336,DPE,X -> Y,0.05337120670011541
13345,3,336,GC,X -> Y,0.3568728527930154
13346,3,336,TE,Independence,0.0031210877925932187
13347,3,336,LZP,Independence,25.0
13348,3,337,DPE,X -> Y,0.06015651634116244
13349,3,337,GC,Independence,0.16279698749631233
13350,3,337,TE,Y -> X,0.011917932604517116
13351,3,337,LZP,Independence,24.0
13352,3,338,DPE,X -> Y,0.07536603697449154
13353,3,338,GC,Independence,0.023969653830066752
13354,3,338,TE,Y -> X,0.007168529652027465
13355,3,338,LZP,X -> Y,33.0
13356,3,339,DPE,X -> Y,0.08762264107467561
13357,3,339,GC,Independence,0.09162758363086201
13358,3,339,TE,Independence,0.0022802988317533975
13359,3,339,LZP,X -> Y,30.0
13360,3,340,DPE,X -> Y,0.08748787901811456
13361,3,340,GC,Independence,0.18118349718287277
13362,3,340,TE,Independence,0.0023402848186327638
13363,3,340,LZP,Independence,26.0
13364,3,341,DPE,X -> Y,0.07436269319338495
13365,3,341,GC,Independence,0.34069851534739326
13366,3,341,TE,Independence,0.003132672479327359
13367,3,341,LZP,Independence,23.0
13368,3,342,DPE,X -> Y,0.05676788571925664
13369,3,342,GC,Independence,0.2587387641631817
13370,3,342,TE,Y -> X,0.005733575552344007
